delivery_id,order_id,courier_id,distance_km,estimated_delivery_minutes,pickup_time,delivered_time,delivery_status,actual_delivery_minutes
DEL-001359,ORD-001359,CUR-0235,8.9,67,2025-11-17 19:53:00,2025-11-17 21:13:00,delivered,80.0
DEL-001360,ORD-001360,CUR-0047,3.5,41,2024-09-07 15:27:00,2024-09-07 16:16:00,delivered,49.0
DEL-001361,ORD-001361,CUR-0137,4.7,43,2024-11-06 13:45:00,2024-11-06 14:27:00,delivered,42.0
DEL-001362,ORD-001362,CUR-0130,5.8,47,2025-10-12 12:37:00,2025-10-12 13:31:00,delivered,54.0
DEL-001363,ORD-001363,CUR-0218,0.6,36,2025-07-04 12:21:00,2025-07-04 13:35:00,delivered,74.0
DEL-001364,ORD-001364,CUR-0246,8.1,55,2025-01-13 22:48:00,2025-01-13 23:43:00,delivered,55.0
DEL-001365,ORD-001365,CUR-0084,6.7,61,2025-09-16 20:44:00,2025-09-16 21:40:00,delivered,56.0
DEL-001366,ORD-001366,CUR-0156,7.1,65,2025-11-11 18:26:00,2025-11-11 19:35:00,delivered,69.0
DEL-001367,ORD-001367,CUR-0202,9.3,57,,,cancelled,
DEL-001368,ORD-001368,CUR-0249,4.5,42,,,delivered,65.0
DEL-001369,ORD-001369,CUR-0001,1.8,36,2025-04-19 13:38:00,2025-04-19 14:36:00,delivered,58.0
DEL-001370,ORD-001370,CUR-0205,5.4,62,2025-07-29 18:45:00,2025-07-29 19:42:00,delivered,57.0
DEL-001371,ORD-001371,CUR-0052,7.3,65,2025-07-31 10:07:00,2025-07-31 11:28:00,delivered,81.0
DEL-001372,ORD-001372,CUR-0175,3.9,47,2025-05-11 21:31:00,2025-05-11 22:41:00,delivered,70.0
DEL-001373,ORD-001373,CUR-0148,7.2,62,,,cancelled,
DEL-001374,ORD-001374,CUR-0190,8.5,59,2025-10-30 15:03:00,2025-10-30 15:58:00,delivered,55.0
DEL-001375,ORD-001375,CUR-0148,1.6,34,2025-08-25 10:43:00,2025-08-25 11:19:00,delivered,36.0
DEL-001376,ORD-001376,CUR-0234,8.5,65,2025-09-25 22:56:00,2025-09-25 23:56:00,delivered,60.0
DEL-001377,ORD-001377,CUR-0125,7.5,60,,,cancelled,
DEL-001378,ORD-001378,CUR-0247,7.2,68,2025-06-05 20:47:00,2025-06-05 22:00:00,delivered,73.0
DEL-001379,ORD-001379,CUR-0199,9.0,72,2025-01-12 20:19:00,2025-01-12 21:30:00,delivered,71.0
DEL-001380,ORD-001380,CUR-0003,2.6,42,2025-12-13 22:07:00,2025-12-13 22:53:00,delivered,46.0
DEL-001381,ORD-001381,CUR-0218,6.3,62,2025-09-02 23:36:00,2025-09-03 00:42:00,delivered,66.0
DEL-001382,ORD-001382,CUR-0169,7.5,67,2025-12-24 19:16:00,2025-12-24 20:28:00,delivered,72.0
DEL-001383,ORD-001383,CUR-0044,2.8,36,2025-10-22 11:31:00,2025-10-22 12:15:00,delivered,44.0
DEL-001384,ORD-001384,CUR-0197,7.2,55,2025-11-28 11:28:00,2025-11-28 12:22:00,delivered,54.0
DEL-001385,ORD-001385,CUR-0205,4.6,53,2025-08-15 20:12:00,2025-08-15 21:44:00,delivered,92.0
DEL-001386,ORD-001386,CUR-0133,7.1,60,2025-09-29 22:53:00,2025-09-30 00:22:00,delivered,89.0
DEL-001387,ORD-001387,CUR-0094,3.5,37,2025-01-28 16:04:00,2025-01-28 16:42:00,delivered,38.0
DEL-001388,ORD-001388,CUR-0171,5.1,50,2025-08-20 18:29:00,2025-08-20 19:20:00,delivered,51.0
DEL-001389,ORD-001389,CUR-0079,9.4,65,2025-03-09 12:05:00,2025-03-09 13:08:00,delivered,63.0
DEL-001390,ORD-001390,CUR-0054,6.6,72,,,cancelled,
DEL-001391,ORD-001391,CUR-0120,1.0,34,2025-11-20 13:47:00,2025-11-20 14:23:00,delivered,259.0
DEL-001392,ORD-001392,CUR-0169,9.1,75,2024-04-01 10:58:00,2024-04-01 12:13:00,delivered,75.0
DEL-001393,ORD-001393,CUR-0039,0.7,22,2024-12-18 22:20:00,2024-12-18 22:39:00,delivered,19.0
DEL-001394,ORD-001394,CUR-0155,2.2,36,2025-08-22 18:50:00,2025-08-22 19:30:00,delivered,40.0
DEL-001395,ORD-001395,CUR-0196,3.6,44,2025-07-20 16:45:00,2025-07-20 17:25:00,delivered,40.0
DEL-001396,ORD-001396,CUR-0041,9.5,79,2025-12-28 17:07:00,2025-12-28 18:24:00,delivered,77.0
DEL-001397,ORD-001397,CUR-0160,4.6,54,2025-03-03 17:39:00,2025-03-03 18:32:00,delivered,53.0
DEL-001398,ORD-001398,CUR-0063,4.6,46,2025-03-17 11:22:00,2025-03-17 12:22:00,delivered,60.0
DEL-001399,ORD-001399,CUR-0150,2.9,45,2025-12-21 11:32:00,2025-12-21 12:12:00,delivered,40.0
DEL-001400,ORD-001400,CUR-0234,2.7,40,2025-05-29 10:47:00,2025-05-29 11:22:00,delivered,-3.0
DEL-001401,ORD-001401,CUR-0108,9.3,53,2024-08-05 11:27:00,2024-08-05 12:18:00,delivered,51.0
DEL-001402,ORD-001402,CUR-0205,9.3,79,2024-11-08 21:13:00,2024-11-08 22:57:00,delivered,104.0
DEL-001403,ORD-001403,CUR-0024,4.0,40,2025-02-22 16:51:00,2025-02-22 17:35:00,delivered,44.0
DEL-001404,ORD-001404,CUR-0108,9.1,69,2024-04-21 23:00:00,2024-04-22 00:17:00,delivered,77.0
DEL-001405,ORD-001405,CUR-0233,3.4,47,2025-12-25 22:16:00,2025-12-25 23:17:00,delivered,61.0
DEL-001406,ORD-001406,CUR-0073,9.3,76,2024-12-10 19:52:00,2024-12-10 21:07:00,delivered,75.0
DEL-001407,ORD-001407,CUR-0208,4.3,45,2025-05-04 16:55:00,2025-05-04 17:40:00,delivered,45.0
DEL-001408,ORD-001408,CUR-0002,9.0,64,2025-12-20 18:23:00,2025-12-20 19:28:00,delivered,65.0
DEL-001409,ORD-001409,CUR-0056,5.0,61,2025-08-22 18:59:00,2025-08-22 20:07:00,delivered,68.0
DEL-001410,ORD-001410,CUR-0068,2.6,32,2025-09-09 23:31:00,2025-09-09 23:58:00,delivered,27.0
DEL-001411,ORD-001411,CUR-0063,6.6,58,2025-09-25 10:15:00,2025-09-25 11:21:00,delivered,66.0
DEL-001412,ORD-001412,CUR-0005,4.1,50,2024-09-29 23:45:00,2024-09-30 00:39:00,delivered,54.0
DEL-001413,ORD-001413,CUR-0174,2.2,33,2025-12-16 16:46:00,2025-12-16 17:19:00,delivered,33.0
DEL-001414,ORD-001414,CUR-0010,0.7,25,,,cancelled,
DEL-001415,ORD-001415,CUR-0028,4.4,51,2025-10-11 17:34:00,2025-10-11 18:30:00,delivered,56.0
DEL-001416,ORD-001416,CUR-0118,2.1,26,2025-07-22 15:51:00,2025-07-22 16:12:00,delivered,21.0
DEL-001417,ORD-001417,CUR-0142,4.4,55,2025-04-02 17:57:00,2025-04-02 19:04:00,delivered,67.0
DEL-001418,ORD-001418,CUR-0215,6.3,57,2025-11-28 10:30:00,2025-11-28 11:35:00,delivered,65.0
DEL-001419,ORD-001419,CUR-0029,1.2,29,2025-12-31 23:07:00,2025-12-31 23:33:00,delivered,26.0
DEL-001420,ORD-001420,CUR-0107,0.5,30,2025-06-27 13:53:00,2025-06-27 15:02:00,delivered,69.0
DEL-001421,ORD-001421,CUR-0119,0.9,22,2025-12-04 11:19:00,2025-12-04 11:46:00,delivered,27.0
DEL-001422,ORD-001422,CUR-0083,4.5,42,2025-11-05 22:43:00,2025-11-05 23:52:00,delivered,69.0
DEL-001423,ORD-001423,CUR-0239,4.9,60,,,cancelled,
DEL-001424,ORD-001424,CUR-0178,1.8,35,2024-12-19 15:32:00,2024-12-19 16:15:00,delivered,43.0
DEL-001425,ORD-001425,CUR-0014,7.2,58,2025-07-16 19:35:00,2025-07-16 20:36:00,delivered,61.0
DEL-001426,ORD-001426,CUR-0036,8.6,67,2024-10-08 13:14:00,2024-10-08 14:21:00,delivered,67.0
DEL-001427,ORD-001427,CUR-0217,7.2,58,,,cancelled,
DEL-001428,ORD-001428,CUR-0066,5.6,46,2025-11-05 22:59:00,2025-11-06 00:15:00,delivered,76.0
DEL-001429,ORD-001429,CUR-0178,8.8,66,2025-01-29 13:49:00,2025-01-29 14:57:00,delivered,68.0
DEL-001430,ORD-001430,CUR-0208,2.8,48,2025-08-09 19:50:00,2025-08-09 20:48:00,delivered,58.0
DEL-001431,ORD-001431,CUR-0014,6.8,58,2025-05-31 09:23:00,2025-05-31 10:29:00,delivered,66.0
DEL-001432,ORD-001432,CUR-0245,9.4,61,2025-08-27 18:40:00,2025-08-27 19:43:00,delivered,63.0
DEL-001433,ORD-001433,CUR-0132,8.8,65,2025-07-15 22:37:00,2025-07-15 23:39:00,delivered,62.0
DEL-001434,ORD-001434,CUR-0194,7.7,68,2025-04-01 10:49:00,2025-04-01 12:27:00,delivered,98.0
DEL-001435,ORD-001435,CUR-0020,3.9,37,2025-10-08 16:32:00,2025-10-08 17:34:00,delivered,62.0
DEL-001436,ORD-001436,CUR-0132,6.3,56,2025-11-06 20:24:00,2025-11-06 21:23:00,delivered,59.0
DEL-001437,ORD-001437,CUR-0103,0.6,28,,,cancelled,
DEL-001438,ORD-001438,CUR-0120,3.9,57,2024-10-14 12:59:00,2024-10-14 13:53:00,delivered,54.0
DEL-001439,ORD-001439,CUR-0035,5.7,55,2025-12-14 21:59:00,2025-12-14 22:53:00,delivered,54.0
DEL-001440,ORD-001440,CUR-0215,5.5,52,2024-12-29 10:02:00,2024-12-29 10:50:00,delivered,48.0
DEL-001441,ORD-001441,CUR-0175,4.1,36,2025-05-18 10:59:00,2025-05-18 11:38:00,delivered,39.0
DEL-001442,ORD-001442,CUR-0178,2.9,29,2024-08-17 23:55:00,2024-08-18 00:34:00,delivered,39.0
DEL-001443,ORD-001443,CUR-0120,5.1,52,2025-09-07 10:54:00,2025-09-07 12:11:00,delivered,77.0
DEL-001444,ORD-001444,CUR-0109,6.3,49,2025-01-25 19:49:00,2025-01-25 20:55:00,delivered,66.0
DEL-001445,ORD-001445,CUR-0166,9.3,80,2025-03-23 21:28:00,2025-03-23 22:45:00,delivered,77.0
DEL-001446,ORD-001446,CUR-0009,8.7,64,2025-07-24 12:20:00,2025-07-24 13:20:00,delivered,60.0
DEL-001447,ORD-001447,CUR-0014,8.8,54,,,cancelled,
DEL-001448,ORD-001448,CUR-0096,7.8,71,2025-08-09 14:16:00,2025-08-09 14:06:00,delivered,66.0
DEL-001449,ORD-001449,CUR-0239,0.9,34,2025-01-24 19:02:00,2025-01-24 20:10:00,delivered,68.0
DEL-001450,ORD-001450,CUR-0227,6.1,44,2025-12-01 18:51:00,2025-12-01 20:13:00,delivered,82.0
DEL-001451,ORD-001451,CUR-0221,4.7,54,2025-05-18 19:38:00,2025-05-18 20:37:00,delivered,59.0
DEL-001452,ORD-001452,CUR-0116,8.9,76,2025-11-27 00:03:00,2025-11-27 01:25:00,delivered,82.0
DEL-001453,ORD-001453,CUR-0174,7.2,64,2025-11-10 18:50:00,2025-11-10 20:25:00,delivered,95.0
DEL-001454,ORD-001454,CUR-0073,6.6,59,2025-02-08 09:42:00,2025-02-08 11:03:00,delivered,81.0
DEL-001455,ORD-001455,CUR-0241,1.5,28,,,cancelled,
DEL-001456,ORD-001456,CUR-0157,7.6,58,2025-11-26 19:19:00,2025-11-26 20:24:00,delivered,65.0
DEL-001457,ORD-001457,CUR-0176,7.4,73,2025-12-25 16:39:00,2025-12-25 17:59:00,delivered,80.0
DEL-001458,ORD-001458,CUR-0235,6.0,62,2025-12-30 18:40:00,2025-12-30 19:49:00,delivered,69.0
DEL-001459,ORD-001459,CUR-0154,0.5,27,2025-05-29 20:27:00,2025-05-29 20:53:00,delivered,26.0
DEL-001460,ORD-001460,CUR-0021,6.4,62,2025-12-24 18:49:00,2025-12-24 19:54:00,delivered,-3.0
DEL-001461,ORD-001461,CUR-0044,3.0,32,2024-08-08 16:38:00,2024-08-08 17:11:00,delivered,33.0
DEL-001462,ORD-001462,CUR-0145,3.0,35,2025-08-21 21:31:00,2025-08-21 22:01:00,delivered,30.0
DEL-001463,ORD-001463,CUR-0096,6.1,56,,,cancelled,
DEL-001464,ORD-001464,CUR-0189,7.4,59,,,cancelled,
DEL-001465,ORD-001465,CUR-0133,5.8,51,2025-05-14 20:44:00,2025-05-14 21:41:00,delivered,57.0
DEL-001466,ORD-001466,CUR-0157,3.8,41,2025-11-07 00:08:00,2025-11-07 00:52:00,delivered,44.0
DEL-001467,ORD-001467,CUR-0148,5.5,54,2025-01-09 12:19:00,2025-01-09 13:49:00,delivered,90.0
DEL-001468,ORD-001468,CUR-0167,4.2,43,2025-11-25 16:37:00,2025-11-25 17:18:00,delivered,41.0
DEL-001469,ORD-001469,CUR-0108,3.0,32,2025-04-07 19:36:00,2025-04-07 20:45:00,delivered,69.0
DEL-001470,ORD-001470,CUR-0086,2.9,44,2025-11-22 19:59:00,2025-11-22 20:38:00,delivered,39.0
DEL-001471,ORD-001471,CUR-0236,8.2,66,2025-07-15 15:23:00,2025-07-15 16:31:00,delivered,68.0
DEL-001472,ORD-001472,CUR-0073,7.6,60,2025-08-17 23:00:00,2025-08-18 00:07:00,delivered,67.0
DEL-001473,ORD-001473,CUR-0002,4.7,51,2025-12-27 13:41:00,2025-12-27 14:33:00,delivered,52.0
DEL-001474,ORD-001474,CUR-0175,3.2,40,2025-12-31 21:42:00,2025-12-31 22:21:00,delivered,39.0
DEL-001475,ORD-001475,CUR-0087,4.8,42,2025-10-19 16:18:00,2025-10-19 17:02:00,delivered,44.0
DEL-001476,ORD-001476,CUR-0109,5.3,48,2025-12-25 13:10:00,2025-12-25 13:55:00,delivered,45.0
DEL-001477,ORD-001477,CUR-0151,4.5,55,2025-08-12 10:59:00,2025-08-12 11:56:00,delivered,57.0
DEL-001478,ORD-001478,CUR-0067,9.4,86,2024-05-31 15:39:00,2024-05-31 17:31:00,delivered,112.0
DEL-001479,ORD-001479,CUR-0157,8.5,75,2025-06-16 11:01:00,2025-06-16 12:55:00,delivered,114.0
DEL-001480,ORD-001480,CUR-0228,8.8,70,2025-11-11 14:55:00,2025-11-11 16:06:00,delivered,71.0
DEL-001481,ORD-001481,CUR-0170,8.8,80,2025-06-11 19:31:00,2025-06-11 20:51:00,delivered,80.0
DEL-001482,ORD-001482,CUR-0040,9.4,64,2025-09-03 11:58:00,2025-09-03 12:58:00,delivered,60.0
DEL-001483,ORD-001483,CUR-0202,8.1,72,2025-07-08 23:45:00,2025-07-09 01:30:00,delivered,105.0
DEL-001484,ORD-001484,CUR-0093,6.5,55,,,cancelled,
DEL-001485,ORD-001485,CUR-0230,4.2,45,2025-12-26 11:24:00,2025-12-26 12:17:00,delivered,53.0
DEL-001486,ORD-001486,CUR-0008,1.1,36,2025-04-19 23:05:00,2025-04-19 23:44:00,delivered,39.0
DEL-001487,ORD-001487,CUR-0163,8.3,56,2025-11-17 18:31:00,2025-11-17 19:29:00,delivered,58.0
DEL-001488,ORD-001488,CUR-0207,8.8,62,2025-10-29 23:22:00,2025-10-30 00:21:00,delivered,59.0
DEL-001489,ORD-001489,CUR-0077,8.5,68,2025-05-15 20:00:00,2025-05-15 21:07:00,delivered,67.0
DEL-001490,ORD-001490,CUR-0161,4.6,48,2024-08-18 09:57:00,2024-08-18 10:42:00,delivered,45.0
DEL-001491,ORD-001491,CUR-0195,1.2,21,2025-10-12 19:24:00,2025-10-12 19:48:00,delivered,24.0
DEL-001492,ORD-001492,CUR-0160,7.7,66,2025-12-24 13:27:00,2025-12-24 14:33:00,delivered,66.0
DEL-001493,ORD-001493,CUR-0182,8.3,69,2025-12-16 14:11:00,2025-12-16 15:40:00,delivered,89.0
DEL-001494,ORD-001494,CUR-0175,8.0,57,2025-08-08 11:16:00,2025-08-08 12:16:00,delivered,60.0
DEL-001495,ORD-001495,CUR-0098,5.2,48,2026-01-01 00:13:00,2026-01-01 01:04:00,delivered,51.0
DEL-001496,ORD-001496,CUR-0237,4.4,43,2025-12-31 12:30:00,2025-12-31 13:17:00,delivered,47.0
DEL-001497,ORD-001497,CUR-0137,6.9,58,2025-02-07 18:02:00,2025-02-07 19:08:00,delivered,66.0
DEL-001498,ORD-001498,CUR-0172,9.4,85,2025-06-26 16:14:00,2025-06-26 17:51:00,delivered,97.0
DEL-001499,ORD-001499,CUR-0024,2.5,38,2025-08-21 18:01:00,2025-08-21 18:41:00,delivered,40.0
DEL-001500,ORD-001500,CUR-0242,7.6,54,2025-10-29 10:56:00,2025-10-29 12:13:00,delivered,77.0
DEL-001501,ORD-001501,CUR-0192,3.9,52,2025-11-05 23:27:00,2025-11-06 00:27:00,delivered,60.0
DEL-001502,ORD-001502,CUR-0048,4.8,51,2025-09-05 20:30:00,2025-09-05 21:21:00,delivered,51.0
DEL-001503,ORD-001503,CUR-0130,4.7,54,2025-12-13 23:34:00,2025-12-13 23:24:00,delivered,64.0
DEL-001504,ORD-001504,CUR-0245,9.4,77,2025-11-09 14:43:00,2025-11-09 15:56:00,delivered,73.0
DEL-001505,ORD-001505,CUR-0164,7.2,63,2025-04-11 22:31:00,2025-04-11 23:33:00,delivered,62.0
DEL-001506,ORD-001506,CUR-0167,6.2,58,2025-12-05 19:53:00,2025-12-05 21:31:00,delivered,259.0
DEL-001507,ORD-001507,CUR-0085,1.7,42,2025-08-31 19:42:00,2025-08-31 20:42:00,delivered,-3.0
DEL-001508,ORD-001508,CUR-0199,2.4,41,2025-11-04 09:26:00,2025-11-04 10:21:00,delivered,55.0
DEL-001509,ORD-001509,CUR-0080,4.7,41,2025-09-26 13:14:00,2025-09-26 13:50:00,delivered,36.0
DEL-001510,ORD-001510,CUR-0075,6.9,56,2025-06-30 16:18:00,2025-06-30 17:14:00,delivered,56.0
DEL-001511,ORD-001511,CUR-0027,8.7,76,2025-12-12 14:48:00,2025-12-12 16:03:00,delivered,75.0
DEL-001512,ORD-001512,CUR-0108,1.4,42,2024-12-26 18:43:00,2024-12-26 19:29:00,delivered,46.0
DEL-001513,ORD-001513,CUR-0216,6.2,58,2025-12-05 10:57:00,2025-12-05 12:17:00,delivered,80.0
DEL-001514,ORD-001514,CUR-0132,7.6,61,2024-08-30 09:24:00,2024-08-30 10:24:00,delivered,60.0
DEL-001515,ORD-001515,CUR-0048,6.5,61,2025-12-30 15:23:00,2025-12-30 16:22:00,delivered,59.0
DEL-001516,ORD-001516,CUR-0091,6.9,58,2025-08-28 14:29:00,2025-08-28 15:27:00,delivered,58.0
DEL-001517,ORD-001517,CUR-0174,5.3,55,2025-09-29 15:18:00,2025-09-29 16:11:00,delivered,53.0
DEL-001518,ORD-001518,CUR-0108,6.0,59,2025-11-09 15:43:00,2025-11-09 16:39:00,delivered,56.0
DEL-001519,ORD-001519,CUR-0143,3.0,49,,,cancelled,
DEL-001520,ORD-001520,CUR-0245,5.9,46,2025-12-12 11:53:00,2025-12-12 13:16:00,delivered,83.0
DEL-001521,ORD-001521,CUR-0185,2.7,30,,,cancelled,
DEL-001522,ORD-001522,CUR-0092,9.0,70,2025-06-05 14:42:00,2025-06-05 15:50:00,delivered,-3.0
DEL-001523,ORD-001523,CUR-0139,4.3,39,2025-06-07 18:30:00,2025-06-07 18:20:00,delivered,34.0
DEL-001524,ORD-001524,CUR-0207,6.6,50,2025-08-01 18:09:00,2025-08-01 19:07:00,delivered,58.0
DEL-001525,ORD-001525,CUR-0043,2.3,39,2025-11-25 17:12:00,2025-11-25 17:53:00,delivered,41.0
DEL-001526,ORD-001526,CUR-0169,5.1,52,2024-05-07 17:21:00,2024-05-07 18:14:00,delivered,53.0
DEL-001527,ORD-001527,CUR-0246,6.1,65,2025-02-20 10:39:00,2025-02-20 11:44:00,delivered,65.0
DEL-001528,ORD-001528,CUR-0083,5.0,53,2025-09-16 11:41:00,2025-09-16 12:54:00,delivered,73.0
DEL-001529,ORD-001529,CUR-0022,8.6,71,2025-11-29 15:53:00,2025-11-29 17:09:00,delivered,76.0
DEL-001530,ORD-001530,CUR-0230,4.5,48,,,cancelled,
DEL-001531,ORD-001531,CUR-0177,1.2,29,,,cancelled,
DEL-001532,ORD-001532,CUR-0136,3.3,40,2025-06-23 21:11:00,2025-06-23 21:01:00,delivered,47.0
DEL-001533,ORD-001533,CUR-0224,6.3,54,2025-05-16 10:47:00,2025-05-16 11:37:00,delivered,50.0
DEL-001534,ORD-001534,CUR-0082,1.1,26,2025-08-08 22:33:00,2025-08-08 23:18:00,delivered,45.0
DEL-001535,ORD-001535,CUR-0196,1.8,33,2025-09-14 11:07:00,2025-09-14 11:41:00,delivered,34.0
DEL-001536,ORD-001536,CUR-0037,6.1,53,2024-11-21 21:40:00,2024-11-21 22:36:00,delivered,56.0
DEL-001537,ORD-001537,CUR-0045,3.2,35,2025-11-25 21:47:00,2025-11-25 22:20:00,delivered,33.0
DEL-001538,ORD-001538,CUR-0003,7.0,61,2025-02-16 16:49:00,2025-02-16 17:49:00,delivered,60.0
DEL-001539,ORD-001539,CUR-0204,7.1,59,2024-06-14 12:21:00,2024-06-14 13:56:00,delivered,95.0
DEL-001540,ORD-001540,CUR-0093,7.6,59,2025-11-04 11:18:00,2025-11-04 12:12:00,delivered,54.0
DEL-001541,ORD-001541,CUR-0182,7.0,56,2025-04-23 19:17:00,2025-04-23 20:08:00,delivered,51.0
DEL-001542,ORD-001542,CUR-0168,0.7,35,2025-01-14 20:58:00,2025-01-14 22:12:00,delivered,74.0
DEL-001543,ORD-001543,CUR-0153,2.6,34,2025-11-05 18:43:00,2025-11-05 19:55:00,delivered,72.0
DEL-001544,ORD-001544,CUR-0068,1.3,25,2025-12-07 11:57:00,2025-12-07 12:20:00,delivered,259.0
DEL-001545,ORD-001545,CUR-0160,7.7,65,2024-10-20 13:38:00,2024-10-20 14:48:00,delivered,259.0
DEL-001546,ORD-001546,CUR-0127,4.4,48,2025-12-23 22:46:00,2025-12-23 23:31:00,delivered,45.0
DEL-001547,ORD-001547,CUR-0159,2.7,30,2024-11-08 15:59:00,2024-11-08 16:44:00,delivered,45.0
DEL-001548,ORD-001548,CUR-0220,1.3,28,2025-01-05 14:25:00,2025-01-05 15:21:00,delivered,56.0
DEL-001549,ORD-001549,CUR-0166,3.2,33,2024-09-02 10:27:00,2024-09-02 11:27:00,delivered,60.0
DEL-001550,ORD-001550,CUR-0041,5.3,49,2024-03-27 20:32:00,2024-03-27 21:42:00,delivered,70.0
DEL-001551,ORD-001551,CUR-0172,2.2,33,2025-12-11 18:28:00,2025-12-11 18:57:00,delivered,29.0
DEL-001552,ORD-001552,CUR-0187,2.5,40,,,cancelled,
DEL-001553,ORD-001553,CUR-0161,7.8,54,2025-12-21 15:20:00,2025-12-21 16:22:00,delivered,62.0
DEL-001554,ORD-001554,CUR-0022,4.1,45,2025-11-24 23:53:00,2025-11-25 00:40:00,delivered,47.0
DEL-001555,ORD-001555,CUR-0204,0.6,28,2025-07-02 14:17:00,2025-07-02 14:48:00,delivered,31.0
DEL-001556,ORD-001556,CUR-0201,7.4,54,2025-12-12 16:24:00,2025-12-12 17:34:00,delivered,70.0
DEL-001557,ORD-001557,CUR-0246,1.9,32,2024-12-19 13:04:00,2024-12-19 13:31:00,delivered,27.0
DEL-001558,ORD-001558,CUR-0212,4.9,54,2025-06-24 19:58:00,2025-06-24 20:47:00,delivered,49.0
DEL-001559,ORD-001559,CUR-0040,6.9,66,,,cancelled,
DEL-001560,ORD-001560,CUR-0031,3.7,44,2025-11-06 22:12:00,2025-11-06 22:54:00,delivered,42.0
DEL-001561,ORD-001561,CUR-0167,4.0,47,2025-06-10 14:19:00,2025-06-10 15:02:00,delivered,43.0
DEL-001562,ORD-001562,CUR-0194,9.3,64,,,cancelled,
DEL-001563,ORD-001563,CUR-0053,4.5,45,2025-11-26 13:10:00,2025-11-26 14:02:00,delivered,52.0
DEL-001564,ORD-001564,CUR-0072,1.0,32,2025-07-31 12:51:00,2025-07-31 13:27:00,delivered,36.0
DEL-001565,ORD-001565,CUR-0197,4.1,50,2024-09-28 12:11:00,2024-09-28 12:58:00,delivered,47.0
DEL-001566,ORD-001566,CUR-0028,2.7,43,,,cancelled,
DEL-001567,ORD-001567,CUR-0222,7.2,61,2025-06-27 12:57:00,2025-06-27 14:23:00,delivered,86.0
DEL-001568,ORD-001568,CUR-0056,8.7,73,2025-07-26 09:24:00,2025-07-26 10:52:00,delivered,88.0
DEL-001569,ORD-001569,CUR-0126,3.2,35,2025-09-17 17:15:00,2025-09-17 17:57:00,delivered,42.0
DEL-001570,ORD-001570,CUR-0154,3.1,42,2024-12-24 23:56:00,2024-12-25 00:38:00,delivered,42.0
DEL-001571,ORD-001571,CUR-0178,7.1,65,2025-07-28 11:21:00,2025-07-28 12:34:00,delivered,73.0
DEL-001572,ORD-001572,CUR-0223,1.8,37,2025-12-04 14:02:00,2025-12-04 14:39:00,delivered,37.0
DEL-001573,ORD-001573,CUR-0236,1.5,29,2024-07-26 14:47:00,2024-07-26 15:32:00,delivered,45.0
DEL-001574,ORD-001574,CUR-0233,3.3,39,2024-01-08 12:03:00,2024-01-08 12:45:00,delivered,42.0
DEL-001575,ORD-001575,CUR-0062,2.4,44,2025-05-05 11:15:00,2025-05-05 12:39:00,delivered,84.0
DEL-001576,ORD-001576,CUR-0133,5.3,40,2025-06-24 15:48:00,2025-06-24 16:28:00,delivered,40.0
DEL-001577,ORD-001577,CUR-0242,3.3,49,2025-05-06 23:39:00,2025-05-07 00:30:00,delivered,51.0
DEL-001578,ORD-001578,CUR-0103,6.9,54,2025-08-22 13:59:00,2025-08-22 15:04:00,delivered,65.0
DEL-001579,ORD-001579,CUR-0010,2.6,42,2025-11-02 10:54:00,2025-11-02 11:37:00,delivered,43.0
DEL-001580,ORD-001580,CUR-0199,1.6,34,2025-12-27 12:23:00,2025-12-27 13:30:00,delivered,67.0
DEL-001581,ORD-001581,CUR-0183,2.9,31,2025-08-15 19:36:00,2025-08-15 20:26:00,delivered,50.0
DEL-001582,ORD-001582,CUR-0027,2.4,40,2025-11-01 14:28:00,2025-11-01 15:04:00,delivered,36.0
DEL-001583,ORD-001583,CUR-0020,3.3,36,,,cancelled,
DEL-001584,ORD-001584,CUR-0087,1.3,31,2025-03-07 16:43:00,2025-03-07 17:14:00,delivered,31.0
DEL-001585,ORD-001585,CUR-0129,6.9,57,2025-11-29 20:20:00,2025-11-29 21:39:00,delivered,79.0
DEL-001586,ORD-001586,CUR-0237,9.2,75,,,cancelled,
DEL-001587,ORD-001587,CUR-0075,8.1,62,2024-10-14 10:44:00,2024-10-14 11:44:00,delivered,60.0
DEL-001588,ORD-001588,CUR-0146,8.4,69,2025-12-28 00:08:00,2025-12-28 01:25:00,delivered,77.0
DEL-001589,ORD-001589,CUR-0218,3.7,48,2025-12-01 12:11:00,2025-12-01 12:54:00,delivered,43.0
DEL-001590,ORD-001590,CUR-0245,1.3,35,2025-12-15 21:47:00,2025-12-15 22:19:00,delivered,32.0
DEL-001591,ORD-001591,CUR-0026,2.5,43,2025-03-20 16:30:00,2025-03-20 17:19:00,delivered,49.0
DEL-001592,ORD-001592,CUR-0137,6.4,65,2025-11-15 22:18:00,2025-11-15 23:21:00,delivered,63.0
DEL-001593,ORD-001593,CUR-0203,3.8,40,2025-10-22 22:48:00,2025-10-22 23:23:00,delivered,35.0
DEL-001594,ORD-001594,CUR-0175,5.8,51,2024-10-14 21:24:00,2024-10-14 22:16:00,delivered,52.0
DEL-001595,ORD-001595,CUR-0178,8.8,61,2025-12-18 12:51:00,2025-12-18 14:27:00,delivered,96.0
DEL-001596,ORD-001596,CUR-0049,7.6,53,2025-09-21 14:09:00,2025-09-21 15:01:00,delivered,52.0
