payment_id,order_id,payment_method,payment_status,currency,food_amount,delivery_fee,total_amount
PAY-001290,ORD-001290,paypal,paid,EUR,53.63,0.0,53.63
PAY-001291,ORD-001291,google_pay,paid,EUR,56.08,3.99,60.07
PAY-001292,ORD-001292,apple_pay,paid,EUR,57.92,3.99,61.91
PAY-001293,ORD-001293,google_pay,paid,EUR,59.61,3.99,63.6
PAY-001294,ORD-001294,card,paid,EUR,20.58,3.99,24.57
PAY-001295,ORD-001295,paypal,paid,EUR,30.82,0.0,30.82
PAY-001296,ORD-001296,paypal,paid,EUR,48.33,3.99,52.32
PAY-001297,ORD-001297,google_pay,paid,EUR,60.69,3.99,64.68
PAY-001298,ORD-001298,apple_pay,paid,EUR,61.55,3.99,65.54
PAY-001299,ORD-001299,google_pay,paid,EUR,20.53,0.0,20.53
PAY-001300,ORD-001300,paypal,paid,EUR,68.89,3.99,72.88
PAY-001301,ORD-001301,google_pay,paid,EUR,58.67,3.99,62.66
PAY-001302,ORD-001302,paypal,paid,EUR,14.2,3.99,18.19
PAY-001303,ORD-001303,paypal,paid,EUR,65.99,0.0,65.99
PAY-001304,ORD-001304,card,paid,EUR,23.83,0.0,23.83
PAY-001305,ORD-001305,card,paid,EUR,63.65,0.0,63.65
PAY-001306,ORD-001306,apple_pay,paid,EUR,10.04,1.49,11.53
PAY-001307,ORD-001307,google_pay,paid,EUR,43.58,3.99,47.57
PAY-001308,ORD-001308,apple_pay,paid,EUR,60.03,3.99,64.02
PAY-001309,ORD-001309,card,paid,EUR,61.11,3.99,65.1
PAY-001310,ORD-001310,apple_pay,paid,EUR,41.05,3.99,45.04
PAY-001311,ORD-001311,card,paid,EUR,10.37,3.99,14.36
PAY-001312,ORD-001312,google_pay,paid,EUR,19.47,3.99,23.46
PAY-001313,ORD-001313,apple_pay,paid,EUR,67.09,3.99,71.08
PAY-001314,ORD-001314,google_pay,paid,EUR,8.79,3.99,12.78
PAY-001315,ORD-001315,google_pay,paid,EUR,31.06,3.99,35.05
PAY-001316,ORD-001316,apple_pay,paid,EUR,68.93,3.99,72.92
PAY-001317,ORD-001317,paypal,paid,EUR,61.93,3.99,65.92
PAY-001318,ORD-001318,card,paid,EUR,29.48,0.0,29.48
PAY-001319,ORD-001319,paypal,paid,EUR,51.87,3.99,55.86
PAY-001320,ORD-001320,apple_pay,paid,EUR,57.88,3.99,61.87
PAY-001321,ORD-001321,apple_pay,paid,EUR,19.24,3.99,23.23
PAY-001322,ORD-001322,apple_pay,paid,EUR,44.3,3.99,48.29
PAY-001323,ORD-001323,paypal,refunded,EUR,12.5,1.49,13.99
PAY-001324,ORD-001324,apple_pay,paid,EUR,66.28,3.99,70.27
PAY-001325,ORD-001325,google_pay,paid,EUR,62.27,3.99,66.26
PAY-001326,ORD-001326,paypal,paid,EUR,37.04,3.99,41.03
PAY-001327,ORD-001327,google_pay,paid,EUR,38.06,3.99,42.05
PAY-001328,ORD-001328,paypal,paid,EUR,45.95,3.99,49.94
PAY-001329,ORD-001329,paypal,paid,EUR,46.29,3.99,50.28
PAY-001330,ORD-001330,apple_pay,paid,EUR,8.35,3.99,12.34
PAY-001331,ORD-001331,apple_pay,paid,EUR,59.38,3.99,63.37
PAY-001332,ORD-001332,google_pay,paid,EUR,53.93,3.99,57.92
PAY-001333,ORD-001333,apple_pay,paid,EUR,8.35,3.99,12.34
PAY-001334,ORD-001334,paypal,paid,EUR,58.4,3.99,62.39
PAY-001335,ORD-001335,paypal,refunded,EUR,53.68,3.99,57.67
PAY-001336,ORD-001336,paypal,paid,EUR,8.69,3.99,12.68
PAY-001337,ORD-001337,apple_pay,paid,EUR,23.51,3.99,27.5
PAY-001338,ORD-001338,apple_pay,paid,EUR,42.43,0.0,42.43
PAY-001339,ORD-001339,paypal,paid,EUR,64.06,3.99,68.05
PAY-001340,ORD-001340,google_pay,paid,EUR,50.82,0.0,50.82
PAY-001341,ORD-001341,paypal,paid,EUR,26.15,0.0,26.15
PAY-001342,ORD-001342,google_pay,paid,EUR,22.82,3.99,26.81
PAY-001343,ORD-001343,paypal,paid,EUR,64.2,0.0,64.2
PAY-001344,ORD-001344,apple_pay,paid,EUR,14.91,1.49,16.4
PAY-001345,ORD-001345,card,paid,EUR,47.1,3.99,51.09
PAY-001346,ORD-001346,card,paid,EUR,16.85,3.99,20.84
PAY-001347,ORD-001347,card,paid,EUR,22.09,3.99,26.08
PAY-001348,ORD-001348,card,paid,EUR,11.14,3.99,15.13
PAY-001349,ORD-001349,card,refunded,EUR,57.04,3.99,61.03
PAY-001350,ORD-001350,card,paid,EUR,21.77,3.99,25.76
PAY-001351,ORD-001351,apple_pay,paid,EUR,12.35,3.99,16.34
PAY-001352,ORD-001352,apple_pay,paid,EUR,8.77,3.99,12.76
PAY-001353,ORD-001353,google_pay,paid,EUR,31.17,3.99,35.16
PAY-001354,ORD-001354,google_pay,paid,EUR,41.33,3.99,45.32
PAY-001355,ORD-001355,google_pay,paid,EUR,18.43,3.99,22.42
PAY-001356,ORD-001356,apple_pay,refunded,EUR,64.19,3.99,68.18
PAY-001357,ORD-001357,apple_pay,paid,EUR,39.37,3.99,43.36
PAY-001358,ORD-001358,card,paid,EUR,22.53,3.99,26.52
PAY-001359,ORD-001359,apple_pay,paid,EUR,28.68,3.99,32.67
PAY-001360,ORD-001360,google_pay,paid,EUR,65.45,3.99,69.44
PAY-001361,ORD-001361,apple_pay,paid,EUR,68.29,3.99,72.28
PAY-001362,ORD-001362,paypal,paid,EUR,9.31,3.99,13.3
PAY-001363,ORD-001363,paypal,paid,EUR,63.52,3.99,67.51
PAY-001364,ORD-001364,card,paid,EUR,40.75,3.99,44.74
PAY-001365,ORD-001365,card,paid,EUR,65.3,3.99,69.29
PAY-001366,ORD-001366,google_pay,paid,EUR,22.45,3.99,26.44
PAY-001367,ORD-001367,apple_pay,refunded,EUR,48.48,0.0,48.48
PAY-001368,ORD-001368,card,paid,EUR,50.42,3.99,54.41
PAY-001369,ORD-001369,paypal,paid,EUR,38.42,0.0,38.42
PAY-001370,ORD-001370,card,paid,EUR,64.39,3.99,68.38
PAY-001371,ORD-001371,paypal,paid,EUR,27.07,3.99,31.06
PAY-001372,ORD-001372,apple_pay,paid,EUR,29.62,3.99,33.61
PAY-001373,ORD-001373,apple_pay,refunded,EUR,16.83,3.99,20.82
PAY-001374,ORD-001374,google_pay,paid,EUR,34.96,0.0,34.96
PAY-001375,ORD-001375,google_pay,paid,EUR,21.31,3.99,25.3
PAY-001376,ORD-001376,paypal,paid,EUR,18.99,3.99,22.98
PAY-001377,ORD-001377,paypal,refunded,EUR,67.35,3.99,71.34
PAY-001378,ORD-001378,paypal,paid,EUR,20.36,3.99,24.35
PAY-001379,ORD-001379,paypal,paid,EUR,55.39,3.99,59.38
PAY-001380,ORD-001380,apple_pay,paid,EUR,37.85,3.99,41.84
PAY-001381,ORD-001381,paypal,paid,EUR,45.79,3.99,49.78
PAY-001382,ORD-001382,paypal,paid,EUR,62.35,0.0,62.35
PAY-001383,ORD-001383,apple_pay,paid,EUR,37.57,0.0,37.57
PAY-001384,ORD-001384,google_pay,paid,EUR,9.76,3.99,13.75
PAY-001385,ORD-001385,apple_pay,paid,EUR,29.86,3.99,33.85
PAY-001386,ORD-001386,apple_pay,paid,EUR,46.26,3.99,50.25
PAY-001387,ORD-001387,card,paid,EUR,30.74,3.99,34.73
PAY-001388,ORD-001388,paypal,paid,EUR,18.26,3.99,22.25
PAY-001389,ORD-001389,card,paid,EUR,15.48,3.99,19.47
PAY-001390,ORD-001390,apple_pay,refunded,EUR,39.27,3.99,43.26
PAY-001391,ORD-001391,card,paid,EUR,52.69,3.99,56.68
PAY-001392,ORD-001392,card,paid,EUR,58.7,3.99,62.69
PAY-001393,ORD-001393,paypal,paid,EUR,23.7,3.99,27.69
PAY-001394,ORD-001394,google_pay,paid,EUR,37.37,0.0,37.37
PAY-001395,ORD-001395,apple_pay,paid,EUR,47.42,3.99,51.41
PAY-001396,ORD-001396,card,paid,EUR,64.02,0.0,64.02
PAY-001397,ORD-001397,apple_pay,paid,EUR,44.35,0.0,44.35
PAY-001398,ORD-001398,google_pay,paid,EUR,48.71,0.0,48.71
PAY-001399,ORD-001399,card,paid,EUR,69.53,3.99,73.52
PAY-001400,ORD-001400,paypal,paid,EUR,52.76,0.0,52.76
PAY-001401,ORD-001401,card,paid,EUR,26.36,3.99,30.35
PAY-001402,ORD-001402,card,paid,EUR,33.2,3.99,37.19
PAY-001403,ORD-001403,google_pay,paid,EUR,52.78,3.99,56.77
PAY-001404,ORD-001404,paypal,paid,EUR,13.89,3.99,17.88
PAY-001405,ORD-001405,google_pay,paid,EUR,29.77,3.99,33.76
PAY-001406,ORD-001406,paypal,paid,EUR,19.73,0.0,19.73
PAY-001407,ORD-001407,paypal,paid,EUR,37.27,0.0,37.27
PAY-001408,ORD-001408,apple_pay,paid,EUR,61.47,3.99,65.46
PAY-001409,ORD-001409,google_pay,paid,EUR,27.97,0.0,27.97
PAY-001410,ORD-001410,card,paid,EUR,19.84,3.99,23.83
PAY-001411,ORD-001411,card,paid,EUR,63.89,0.0,63.89
PAY-001412,ORD-001412,apple_pay,paid,EUR,60.99,3.99,64.98
PAY-001413,ORD-001413,google_pay,paid,EUR,36.73,0.0,36.73
PAY-001414,ORD-001414,card,refunded,EUR,49.18,0.0,49.18
PAY-001415,ORD-001415,apple_pay,paid,EUR,54.32,3.99,58.31
PAY-001416,ORD-001416,paypal,paid,EUR,43.0,3.99,46.99
PAY-001417,ORD-001417,paypal,paid,EUR,54.59,0.0,54.59
PAY-001418,ORD-001418,google_pay,paid,EUR,46.38,3.99,50.37
PAY-001419,ORD-001419,paypal,paid,EUR,33.67,0.0,33.67
PAY-001420,ORD-001420,apple_pay,paid,EUR,41.01,3.99,45.0
PAY-001421,ORD-001421,apple_pay,paid,EUR,51.57,3.99,55.56
PAY-001422,ORD-001422,card,paid,EUR,14.59,3.99,18.58
PAY-001423,ORD-001423,paypal,refunded,EUR,39.77,3.99,43.76
PAY-001424,ORD-001424,google_pay,paid,EUR,55.59,3.99,59.58
PAY-001425,ORD-001425,google_pay,paid,EUR,25.24,3.99,29.23
PAY-001426,ORD-001426,google_pay,paid,EUR,25.06,3.99,29.05
PAY-001427,ORD-001427,paypal,refunded,EUR,29.64,0.0,29.64
PAY-001428,ORD-001428,card,paid,EUR,69.74,3.99,73.73
PAY-001429,ORD-001429,paypal,paid,EUR,38.25,3.99,42.24
PAY-001430,ORD-001430,google_pay,paid,EUR,68.95,3.99,72.94
PAY-001431,ORD-001431,paypal,paid,EUR,59.57,3.99,63.56
PAY-001432,ORD-001432,paypal,paid,EUR,33.76,3.99,37.75
PAY-001433,ORD-001433,paypal,paid,EUR,31.17,3.99,35.16
PAY-001434,ORD-001434,paypal,paid,EUR,38.72,3.99,42.71
PAY-001435,ORD-001435,google_pay,paid,EUR,14.08,3.99,18.07
PAY-001436,ORD-001436,google_pay,paid,EUR,23.13,3.99,27.12
PAY-001437,ORD-001437,card,refunded,EUR,11.72,3.99,15.71
PAY-001438,ORD-001438,apple_pay,paid,EUR,45.68,0.0,45.68
PAY-001439,ORD-001439,card,paid,EUR,40.89,3.99,44.88
PAY-001440,ORD-001440,google_pay,paid,EUR,23.95,3.99,27.94
PAY-001441,ORD-001441,paypal,paid,EUR,21.45,3.99,25.44
PAY-001442,ORD-001442,paypal,paid,EUR,12.11,3.99,16.1
PAY-001443,ORD-001443,apple_pay,paid,EUR,33.02,0.0,33.02
PAY-001444,ORD-001444,google_pay,paid,EUR,66.44,0.0,66.44
PAY-001445,ORD-001445,apple_pay,paid,EUR,25.44,3.99,29.43
PAY-001446,ORD-001446,paypal,paid,EUR,50.34,0.0,50.34
PAY-001447,ORD-001447,google_pay,refunded,EUR,32.54,3.99,36.53
PAY-001448,ORD-001448,paypal,paid,EUR,22.13,0.0,22.13
PAY-001449,ORD-001449,card,paid,EUR,14.16,1.49,15.65
PAY-001450,ORD-001450,apple_pay,paid,EUR,40.26,3.99,44.25
PAY-001451,ORD-001451,google_pay,paid,EUR,10.86,1.49,12.35
PAY-001452,ORD-001452,card,paid,EUR,57.89,3.99,61.88
PAY-001453,ORD-001453,paypal,paid,EUR,46.3,3.99,50.29
PAY-001454,ORD-001454,google_pay,paid,EUR,24.52,3.99,28.51
PAY-001455,ORD-001455,paypal,refunded,EUR,25.34,0.0,25.34
PAY-001456,ORD-001456,apple_pay,paid,EUR,30.56,3.99,34.55
PAY-001457,ORD-001457,paypal,paid,EUR,61.81,0.0,61.81
PAY-001458,ORD-001458,apple_pay,paid,EUR,57.62,0.0,57.62
PAY-001459,ORD-001459,google_pay,paid,EUR,26.05,3.99,30.04
PAY-001460,ORD-001460,google_pay,paid,EUR,16.28,3.99,20.27
PAY-001461,ORD-001461,card,paid,EUR,36.18,3.99,40.17
PAY-001462,ORD-001462,paypal,paid,EUR,67.2,0.0,67.2
PAY-001463,ORD-001463,google_pay,refunded,EUR,65.65,3.99,69.64
PAY-001464,ORD-001464,paypal,refunded,EUR,11.81,3.99,15.8
PAY-001465,ORD-001465,card,paid,EUR,34.73,0.0,34.73
PAY-001466,ORD-001466,google_pay,paid,EUR,33.57,0.0,33.57
PAY-001467,ORD-001467,paypal,paid,EUR,21.56,3.99,25.55
PAY-001468,ORD-001468,google_pay,paid,EUR,15.46,3.99,19.45
PAY-001469,ORD-001469,google_pay,paid,EUR,48.25,3.99,52.24
PAY-001470,ORD-001470,apple_pay,paid,EUR,69.26,3.99,73.25
PAY-001471,ORD-001471,apple_pay,paid,EUR,58.3,3.99,62.29
PAY-001472,ORD-001472,google_pay,paid,EUR,24.45,3.99,28.44
PAY-001473,ORD-001473,card,paid,EUR,53.7,0.0,53.7
PAY-001474,ORD-001474,apple_pay,paid,EUR,55.62,3.99,59.61
PAY-001475,ORD-001475,paypal,paid,EUR,21.99,0.0,21.99
PAY-001476,ORD-001476,google_pay,paid,EUR,68.4,3.99,72.39
PAY-001477,ORD-001477,google_pay,paid,EUR,53.34,3.99,57.33
PAY-001478,ORD-001478,google_pay,paid,EUR,44.51,0.0,44.51
PAY-001479,ORD-001479,google_pay,paid,EUR,45.09,3.99,49.08
PAY-001480,ORD-001480,google_pay,paid,EUR,16.53,3.99,20.52
PAY-001481,ORD-001481,apple_pay,paid,EUR,17.32,0.0,17.32
PAY-001482,ORD-001482,google_pay,paid,EUR,23.17,3.99,27.16
PAY-001483,ORD-001483,card,paid,EUR,48.83,0.0,48.83
PAY-001484,ORD-001484,paypal,refunded,EUR,54.7,3.99,58.69
PAY-001485,ORD-001485,google_pay,paid,EUR,10.39,1.49,11.88
PAY-001486,ORD-001486,paypal,paid,EUR,44.55,0.0,44.55
PAY-001487,ORD-001487,paypal,paid,EUR,20.88,3.99,24.87
PAY-001488,ORD-001488,card,paid,EUR,47.65,3.99,51.64
PAY-001489,ORD-001489,google_pay,paid,EUR,37.38,3.99,41.37
PAY-001490,ORD-001490,apple_pay,paid,EUR,54.8,3.99,58.79
PAY-001491,ORD-001491,paypal,paid,EUR,61.55,3.99,65.54
PAY-001492,ORD-001492,card,paid,EUR,46.57,3.99,50.56
PAY-001493,ORD-001493,google_pay,paid,EUR,14.72,3.99,18.71
PAY-001494,ORD-001494,card,paid,EUR,42.36,0.0,42.36
PAY-001495,ORD-001495,paypal,paid,EUR,53.99,0.0,53.99
PAY-001496,ORD-001496,google_pay,paid,EUR,31.75,3.99,35.74
PAY-001497,ORD-001497,apple_pay,paid,EUR,35.14,3.99,39.13
PAY-001498,ORD-001498,card,paid,EUR,53.87,0.0,53.87
PAY-001499,ORD-001499,apple_pay,paid,EUR,65.58,3.99,69.57
PAY-001500,ORD-001500,google_pay,paid,EUR,60.38,3.99,64.37
PAY-001501,ORD-001501,apple_pay,paid,EUR,21.16,3.99,25.15
PAY-001502,ORD-001502,google_pay,paid,EUR,56.41,3.99,60.4
PAY-001503,ORD-001503,card,paid,EUR,40.45,3.99,44.44
PAY-001504,ORD-001504,apple_pay,paid,EUR,10.28,3.99,14.27
PAY-001505,ORD-001505,apple_pay,paid,EUR,35.8,3.99,39.79
PAY-001506,ORD-001506,paypal,paid,EUR,36.31,3.99,40.3
PAY-001507,ORD-001507,google_pay,paid,EUR,44.3,3.99,48.29
PAY-001508,ORD-001508,card,paid,EUR,56.09,0.0,56.09
PAY-001509,ORD-001509,google_pay,paid,EUR,32.05,3.99,36.04
PAY-001510,ORD-001510,card,paid,EUR,61.59,0.0,61.59
PAY-001511,ORD-001511,paypal,paid,EUR,41.77,3.99,45.76
PAY-001512,ORD-001512,google_pay,paid,EUR,43.31,3.99,47.3
PAY-001513,ORD-001513,google_pay,paid,EUR,22.4,3.99,26.39
PAY-001514,ORD-001514,google_pay,paid,EUR,53.41,3.99,57.4
PAY-001515,ORD-001515,google_pay,paid,EUR,36.08,0.0,36.08
PAY-001516,ORD-001516,google_pay,paid,EUR,22.3,3.99,26.29
PAY-001517,ORD-001517,apple_pay,paid,EUR,31.91,3.99,35.9
PAY-001518,ORD-001518,paypal,paid,EUR,15.94,3.99,19.93
PAY-001519,ORD-001519,card,refunded,EUR,32.99,3.99,36.98
PAY-001520,ORD-001520,google_pay,paid,EUR,57.01,3.99,61.0
PAY-001521,ORD-001521,card,refunded,EUR,30.4,3.99,34.39
PAY-001522,ORD-001522,apple_pay,paid,EUR,23.92,3.99,27.91
PAY-001523,ORD-001523,paypal,paid,EUR,15.08,0.0,15.08
PAY-001524,ORD-001524,paypal,paid,EUR,67.11,3.99,71.1
PAY-001525,ORD-001525,card,paid,EUR,56.41,3.99,60.4
PAY-001526,ORD-001526,google_pay,paid,EUR,14.06,3.99,18.05
PAY-001527,ORD-001527,paypal,paid,EUR,27.68,3.99,31.67
PAY-001528,ORD-001528,paypal,paid,EUR,57.22,3.99,61.21
PAY-001529,ORD-001529,google_pay,paid,EUR,8.28,3.99,12.27
PAY-001530,ORD-001530,google_pay,refunded,EUR,45.03,3.99,49.02
PAY-001531,ORD-001531,google_pay,refunded,EUR,37.97,3.99,41.96
PAY-001532,ORD-001532,paypal,paid,EUR,15.66,3.99,19.65
PAY-001533,ORD-001533,card,paid,EUR,31.17,3.99,35.16
PAY-001534,ORD-001534,apple_pay,paid,EUR,33.68,3.99,37.67
PAY-001535,ORD-001535,paypal,paid,EUR,10.49,3.99,14.48
PAY-001536,ORD-001536,card,paid,EUR,42.24,3.99,46.23
PAY-001537,ORD-001537,card,paid,EUR,16.13,3.99,20.12
PAY-001538,ORD-001538,paypal,paid,EUR,16.97,3.99,20.96
PAY-001539,ORD-001539,apple_pay,paid,EUR,50.12,0.0,50.12
PAY-001540,ORD-001540,google_pay,paid,EUR,60.14,3.99,64.13
PAY-001541,ORD-001541,google_pay,paid,EUR,13.17,3.99,17.16
PAY-001542,ORD-001542,google_pay,paid,EUR,28.2,3.99,32.19
PAY-001543,ORD-001543,apple_pay,paid,EUR,51.33,3.99,55.32
PAY-001544,ORD-001544,google_pay,paid,EUR,42.81,3.99,46.8
PAY-001545,ORD-001545,paypal,paid,EUR,33.37,0.0,33.37
PAY-001546,ORD-001546,apple_pay,paid,EUR,60.66,0.0,60.66
PAY-001547,ORD-001547,card,paid,EUR,68.36,3.99,72.35
PAY-001548,ORD-001548,paypal,paid,EUR,26.52,3.99,30.51
PAY-001549,ORD-001549,paypal,paid,EUR,41.76,3.99,45.75
PAY-001550,ORD-001550,paypal,paid,EUR,20.22,3.99,24.21
PAY-001551,ORD-001551,apple_pay,paid,EUR,20.26,3.99,24.25
PAY-001552,ORD-001552,card,refunded,EUR,9.57,3.99,13.56
PAY-001553,ORD-001553,google_pay,paid,EUR,19.61,0.0,19.61
PAY-001554,ORD-001554,card,paid,EUR,63.19,0.0,63.19
PAY-001555,ORD-001555,apple_pay,paid,EUR,36.22,3.99,40.21
PAY-001556,ORD-001556,apple_pay,paid,EUR,43.71,3.99,47.7
PAY-001557,ORD-001557,apple_pay,paid,EUR,35.76,3.99,39.75
PAY-001558,ORD-001558,paypal,paid,EUR,18.38,3.99,22.37
PAY-001559,ORD-001559,apple_pay,refunded,EUR,59.97,0.0,59.97
PAY-001560,ORD-001560,google_pay,paid,EUR,66.97,0.0,66.97
PAY-001561,ORD-001561,apple_pay,paid,EUR,9.6,3.99,13.59
PAY-001562,ORD-001562,paypal,refunded,EUR,26.6,0.0,26.6
PAY-001563,ORD-001563,paypal,paid,EUR,10.98,3.99,14.97
PAY-001564,ORD-001564,google_pay,paid,EUR,34.87,3.99,38.86
PAY-001565,ORD-001565,paypal,paid,EUR,50.65,3.99,54.64
PAY-001566,ORD-001566,google_pay,refunded,EUR,44.41,0.0,44.41
PAY-001567,ORD-001567,apple_pay,paid,EUR,36.48,3.99,40.47
PAY-001568,ORD-001568,card,paid,EUR,63.93,3.99,67.92
PAY-001569,ORD-001569,card,paid,EUR,39.06,3.99,43.05
PAY-001570,ORD-001570,google_pay,paid,EUR,51.5,3.99,55.49
PAY-001571,ORD-001571,google_pay,paid,EUR,41.52,3.99,45.51
PAY-001572,ORD-001572,card,paid,EUR,22.4,0.0,22.4
PAY-001573,ORD-001573,card,paid,EUR,53.02,3.99,57.01
PAY-001574,ORD-001574,card,paid,EUR,9.78,3.99,13.77
PAY-001575,ORD-001575,google_pay,paid,EUR,64.89,0.0,64.89
PAY-001576,ORD-001576,google_pay,paid,EUR,37.13,3.99,41.12
PAY-001577,ORD-001577,card,paid,EUR,66.37,3.99,70.36
PAY-001578,ORD-001578,paypal,paid,EUR,11.25,3.99,15.24
PAY-001579,ORD-001579,paypal,paid,EUR,8.85,3.99,12.84
PAY-001580,ORD-001580,google_pay,paid,EUR,50.71,0.0,50.71
PAY-001581,ORD-001581,paypal,paid,EUR,27.09,0.0,27.09
PAY-001582,ORD-001582,paypal,paid,EUR,21.47,3.99,25.46
PAY-001583,ORD-001583,apple_pay,refunded,EUR,16.46,3.99,20.45
PAY-001584,ORD-001584,paypal,paid,EUR,27.81,0.0,27.81
PAY-001585,ORD-001585,apple_pay,paid,EUR,9.84,3.99,13.83
PAY-001586,ORD-001586,apple_pay,refunded,EUR,14.29,3.99,18.28
PAY-001587,ORD-001587,google_pay,paid,EUR,68.25,3.99,72.24
PAY-001588,ORD-001588,card,paid,EUR,19.53,0.0,19.53
PAY-001589,ORD-001589,card,paid,EUR,17.17,3.99,21.16
PAY-001590,ORD-001590,apple_pay,paid,EUR,18.5,3.99,22.49
PAY-001591,ORD-001591,card,paid,EUR,69.99,3.99,73.98
PAY-001592,ORD-001592,card,paid,EUR,43.78,3.99,47.77
PAY-001593,ORD-001593,paypal,paid,EUR,12.94,3.99,16.93
PAY-001594,ORD-001594,google_pay,paid,EUR,43.29,3.99,47.28
PAY-001595,ORD-001595,apple_pay,paid,EUR,28.66,0.0,28.66
PAY-001596,ORD-001596,apple_pay,paid,EUR,17.88,3.99,21.87
PAY-001597,ORD-001597,google_pay,paid,EUR,14.05,1.49,15.54
PAY-001598,ORD-001598,paypal,paid,EUR,27.81,3.99,31.8
PAY-001599,ORD-001599,apple_pay,paid,EUR,34.15,3.99,38.14
PAY-001600,ORD-001600,paypal,refunded,EUR,9.62,1.49,11.11
PAY-001601,ORD-001601,google_pay,paid,EUR,33.27,0.0,33.27
PAY-001602,ORD-001602,google_pay,paid,EUR,30.99,0.0,30.99
PAY-001603,ORD-001603,paypal,paid,EUR,17.46,3.99,21.45
PAY-001604,ORD-001604,card,paid,EUR,52.12,0.0,52.12
PAY-001605,ORD-001605,paypal,paid,EUR,25.78,3.99,29.77
PAY-001606,ORD-001606,google_pay,paid,EUR,61.02,3.99,65.01
PAY-001607,ORD-001607,paypal,paid,EUR,14.27,3.99,18.26
PAY-001608,ORD-001608,apple_pay,paid,EUR,58.33,3.99,62.32
PAY-001609,ORD-001609,apple_pay,paid,EUR,66.35,0.0,66.35
PAY-001610,ORD-001610,card,paid,EUR,36.07,3.99,40.06
PAY-001611,ORD-001611,card,paid,EUR,33.7,3.99,37.69
PAY-001612,ORD-001612,paypal,paid,EUR,42.22,3.99,46.21
PAY-001613,ORD-001613,google_pay,paid,EUR,21.83,3.99,25.82
PAY-001614,ORD-001614,apple_pay,paid,EUR,12.43,1.49,13.92
PAY-001615,ORD-001615,card,paid,EUR,26.8,0.0,26.8
PAY-001616,ORD-001616,card,paid,EUR,38.69,3.99,42.68
PAY-001617,ORD-001617,google_pay,paid,EUR,21.86,3.99,25.85
PAY-001618,ORD-001618,card,refunded,EUR,23.74,3.99,27.73
PAY-001619,ORD-001619,google_pay,refunded,EUR,62.35,3.99,66.34
PAY-001620,ORD-001620,google_pay,paid,EUR,52.03,3.99,56.02
PAY-001621,ORD-001621,card,paid,EUR,39.91,0.0,39.91
PAY-001622,ORD-001622,card,paid,EUR,19.74,3.99,23.73
PAY-001623,ORD-001623,google_pay,paid,EUR,16.82,3.99,20.81
PAY-001624,ORD-001624,google_pay,paid,EUR,57.35,3.99,61.34
PAY-001625,ORD-001625,card,paid,EUR,46.31,0.0,46.31
PAY-001626,ORD-001626,google_pay,paid,EUR,28.85,3.99,32.84
PAY-001627,ORD-001627,apple_pay,paid,EUR,28.64,3.99,32.63
PAY-001628,ORD-001628,apple_pay,paid,EUR,21.16,3.99,25.15
PAY-001629,ORD-001629,google_pay,refunded,EUR,67.57,3.99,71.56
PAY-001630,ORD-001630,card,paid,EUR,47.77,3.99,51.76
PAY-001631,ORD-001631,google_pay,paid,EUR,22.25,3.99,26.24
PAY-001632,ORD-001632,google_pay,paid,EUR,53.38,3.99,57.37
PAY-001633,ORD-001633,card,paid,EUR,20.59,3.99,24.58
PAY-001634,ORD-001634,apple_pay,paid,EUR,61.76,3.99,65.75
PAY-001635,ORD-001635,apple_pay,refunded,EUR,64.1,3.99,68.09
PAY-001636,ORD-001636,paypal,paid,EUR,49.4,3.99,53.39
PAY-001637,ORD-001637,google_pay,paid,EUR,18.23,3.99,22.22
PAY-001638,ORD-001638,apple_pay,paid,EUR,53.19,3.99,57.18
PAY-001639,ORD-001639,card,paid,EUR,47.41,3.99,51.4
PAY-001640,ORD-001640,apple_pay,paid,EUR,56.68,3.99,60.67
PAY-001641,ORD-001641,paypal,paid,EUR,55.47,0.0,55.47
PAY-001642,ORD-001642,card,paid,EUR,58.47,3.99,62.46
PAY-001643,ORD-001643,google_pay,paid,EUR,10.08,3.99,14.07
PAY-001644,ORD-001644,google_pay,paid,EUR,30.58,3.99,34.57
PAY-001645,ORD-001645,paypal,paid,EUR,18.79,3.99,22.78
PAY-001646,ORD-001646,apple_pay,paid,EUR,66.2,0.0,66.2
PAY-001647,ORD-001647,card,paid,EUR,42.83,3.99,46.82
PAY-001648,ORD-001648,apple_pay,refunded,EUR,46.16,3.99,50.15
PAY-001649,ORD-001649,card,paid,EUR,61.25,0.0,61.25
PAY-001650,ORD-001650,apple_pay,paid,EUR,11.94,3.99,15.93
PAY-001651,ORD-001651,apple_pay,paid,EUR,35.15,3.99,39.14
PAY-001652,ORD-001652,apple_pay,paid,EUR,32.6,3.99,36.59
PAY-001653,ORD-001653,google_pay,paid,EUR,61.21,3.99,65.2
PAY-001654,ORD-001654,apple_pay,paid,EUR,21.61,3.99,25.6
PAY-001655,ORD-001655,apple_pay,paid,EUR,13.24,3.99,17.23
PAY-001656,ORD-001656,google_pay,paid,EUR,14.76,3.99,18.75
PAY-001657,ORD-001657,paypal,paid,EUR,12.34,3.99,16.33
PAY-001658,ORD-001658,paypal,paid,EUR,61.6,3.99,65.59
PAY-001659,ORD-001659,paypal,paid,EUR,25.35,3.99,29.34
PAY-001660,ORD-001660,google_pay,paid,EUR,15.18,3.99,19.17
PAY-001661,ORD-001661,paypal,paid,EUR,43.49,0.0,43.49
